nCFe,dEmi,hEmi,xProd,qCom,vUnCom,vProd
042433,20240726,085601,PAO DA CASA,1.0000,15.000,15.00
042433,20240726,085601,PAO DA CASA,1.0000,15.000,15.00
042433,20240726,085601,PAO DE GORGONZOLA,1.0000,25.000,25.00
041487,20240704,172155,Pao de Provolone,1.0000,20.000,20.00
041487,20240704,172155,CINNAMON ROLL,1.0000,12.000,12.00
042572,20240727,152359,PAO DA CASA,1.0000,15.000,15.00
042572,20240727,152359,Pain au Chocolat,1.0000,12.000,12.00
042651,20240731,114628,PAO MULTIGRAOS,1.0000,20.000,20.00
041580,20240706,102339,PAO DA CASA,1.0000,15.000,15.00
041580,20240706,102339,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041580,20240706,102339,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042237,20240720,130753,100 INTEGRAL,1.0000,17.000,17.00
041545,20240705,170055,PAO DE CEBOLA,1.0000,20.000,20.00
041545,20240705,170055,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041545,20240705,170055,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041960,20240716,125145,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042317,20240724,082304,COOKIE GOTAS DE CHOCOLATE,3.0000,5.000,15.00
041424,20240703,171517,Pao de Provolone,1.0000,20.000,20.00
041424,20240703,171517,PAO DA CASA,1.0000,15.000,15.00
041954,20240716,113749,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042665,20240731,130641,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042665,20240731,130641,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041404,20240703,145019,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041988,20240716,165216,PAO DA CASA,1.0000,15.000,15.00
041988,20240716,165216,broa de fuba,1.0000,15.000,15.00
041988,20240716,165216,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041988,20240716,165216,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041802,20240712,120158,PAO DA CASA,1.0000,15.000,15.00
041802,20240712,120158,CINNAMON ROLL,1.0000,12.000,12.00
041802,20240712,120158,Pain au Chocolat,1.0000,12.000,12.00
041756,20240711,142646,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041756,20240711,142646,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042096,20240718,175309,PAO DA CASA,1.0000,15.000,15.00
042254,20240720,152616,PAO DA CASA,1.0000,15.000,15.00
042254,20240720,152616,PAO DA CASA,1.0000,15.000,15.00
042254,20240720,152616,PAO DE AZEITONAS,1.0000,20.000,20.00
042254,20240720,152616,broa de fuba,1.0000,15.000,15.00
042254,20240720,152616,PAO DE CEBOLA,1.0000,20.000,20.00
042051,20240717,173352,PAO MULTIGRAOS,1.0000,20.000,20.00
042148,20240719,142506,PAO DA CASA,1.0000,15.000,15.00
042148,20240719,142506,BRIOCHE 270g,1.0000,15.000,15.00
042148,20240719,142506,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042148,20240719,142506,Pain au Chocolat,1.0000,12.000,12.00
041359,20240702,171740,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042588,20240730,094907,PAO DA CASA,1.0000,15.000,15.00
042613,20240730,150425,PAO DA CASA,1.0000,15.000,15.00
042613,20240730,150425,CINNAMON ROLL,1.0000,12.000,12.00
042613,20240730,150425,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041457,20240704,124934,100 INTEGRAL,1.0000,17.000,17.00
042266,20240723,101915,100 INTEGRAL,1.0000,17.000,17.00
042266,20240723,101915,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042594,20240730,105625,broa de fuba,1.0000,15.000,15.00
042030,20240717,144046,PAO MULTIGRAOS,1.0000,20.000,20.00
042030,20240717,144046,broa de fuba,1.0000,15.000,15.00
041597,20240706,112938,PAO DA CASA,2.0000,15.000,30.00
041597,20240706,112938,broa de fuba,1.0000,15.000,15.00
041597,20240706,112938,Pain au Chocolat,1.0000,12.000,12.00
042681,20240731,160350,PAO DA CASA,1.0000,15.000,15.00
041909,20240713,121311,PAO DA CASA,1.0000,15.000,15.00
041909,20240713,121311,CINNAMON ROLL,1.0000,12.000,12.00
042235,20240720,125150,ITALIANO,2.0000,15.000,30.00
042448,20240726,120622,PAO DE AZEITONAS,1.0000,20.000,20.00
042448,20240726,120622,Croissant,1.0000,9.000,9.00
042448,20240726,120622,Pain au Chocolat,1.0000,12.000,12.00
042448,20240726,120622,Pain au Chocolat,1.0000,12.000,12.00
041505,20240705,104720,PAO DE GORGONZOLA,4.0000,25.000,100.00
041505,20240705,104720,CINNAMON ROLL,4.0000,12.000,48.00
041505,20240705,104720,COOKIE GOTAS DE CHOCOLATE,2.0000,5.000,10.00
042358,20240724,163533,Pao de queijo 12 UNID,1.0000,25.000,25.00
042358,20240724,163533,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041525,20240705,135235,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041525,20240705,135235,Pain au Chocolat,1.0000,12.000,12.00
041741,20240711,120100,Pao de Provolone,1.0000,20.000,20.00
042023,20240717,123406,PAO DA CASA,1.0000,15.000,15.00
042467,20240726,142400,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042467,20240726,142400,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042072,20240718,131918,Pao de Provolone,1.0000,20.000,20.00
042072,20240718,131918,CINNAMON ROLL,1.0000,12.000,12.00
041929,20240713,144611,PAO DA CASA,1.0000,15.000,15.00
041929,20240713,144611,PAO DA CASA,1.0000,15.000,15.00
041929,20240713,144611,PAO DE AZEITONAS,1.0000,20.000,20.00
041929,20240713,144611,Pain au Chocolat,2.0000,12.000,24.00
042010,20240717,102833,CINNAMON ROLL,1.0000,12.000,12.00
042010,20240717,102833,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042010,20240717,102833,PAO DA CASA,1.0000,15.000,15.00
041468,20240704,150944,PAO DA CASA,1.0000,15.000,15.00
041346,20240702,150226,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042633,20240730,175556,BRIOCHE 270g,1.0000,15.000,15.00
042633,20240730,175556,broa de fuba,1.0000,15.000,15.00
042633,20240730,175556,Brownie 180,1.0000,15.000,15.00
042633,20240730,175556,PAO MULTIGRAOS,1.0000,20.000,20.00
042633,20240730,175556,PAO MULTIGRAOS,1.0000,20.000,20.00
042477,20240726,160534,broa de fuba,1.0000,15.000,15.00
042477,20240726,160534,broa de fuba,1.0000,15.000,15.00
042477,20240726,160534,Pain au Chocolat,1.0000,12.000,12.00
042477,20240726,160534,Pain au Chocolat,1.0000,12.000,12.00
042477,20240726,160534,PAO DE CEBOLA,1.0000,20.000,20.00
041683,20240710,105628,PAO MULTIGRAOS,1.0000,20.000,20.00
041478,20240704,163514,broa de fuba,1.0000,15.000,15.00
041877,20240713,095931,Croissant,1.0000,9.000,9.00
041585,20240706,105431,PAO DA CASA,1.0000,15.000,15.00
042693,20240731,173142,100 INTEGRAL,1.0000,17.000,17.00
042693,20240731,173142,PAO MULTIGRAOS,1.0000,20.000,20.00
042315,20240724,082016,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042446,20240726,113942,PAO DA CASA,1.0000,15.000,15.00
041517,20240705,130753,100 INTEGRAL,1.0000,17.000,17.00
042278,20240723,120836,PAO DA CASA,1.0000,15.000,15.00
042126,20240719,114404,100 INTEGRAL,1.0000,17.000,17.00
042126,20240719,114404,Croissant,1.0000,9.000,9.00
042268,20240723,103714,PAO DA CASA,1.0000,15.000,15.00
041849,20240712,174002,PAO DA CASA,1.0000,15.000,15.00
041849,20240712,174002,CINNAMON ROLL,1.0000,12.000,12.00
042242,20240720,140103,Croissant,4.0000,9.000,36.00
042242,20240720,140103,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042242,20240720,140103,PAO DE CEBOLA,1.0000,20.000,20.00
042601,20240730,131343,100 INTEGRAL,1.0000,17.000,17.00
042601,20240730,131343,PAO MULTIGRAOS,1.0000,20.000,20.00
041482,20240704,170325,Pao de Provolone,1.0000,20.000,20.00
041482,20240704,170325,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041482,20240704,170325,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041925,20240713,135638,ITALIANO,1.0000,15.000,15.00
041925,20240713,135638,ITALIANO,1.0000,15.000,15.00
041925,20240713,135638,ITALIANO,1.0000,15.000,15.00
041925,20240713,135638,100 INTEGRAL,1.0000,17.000,17.00
041925,20240713,135638,100 INTEGRAL,1.0000,17.000,17.00
041925,20240713,135638,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041925,20240713,135638,Pao de Provolone,1.0000,20.000,20.00
041925,20240713,135638,PAO MULTIGRAOS,1.0000,20.000,20.00
041925,20240713,135638,PAO DE CEBOLA,1.0000,20.000,20.00
042294,20240723,164327,100 INTEGRAL,1.0000,17.000,17.00
042294,20240723,164327,PAO MULTIGRAOS,1.0000,20.000,20.00
042564,20240727,143514,Brownie 180,1.0000,15.000,15.00
042564,20240727,143514,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042564,20240727,143514,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042564,20240727,143514,Pain au Chocolat,1.0000,12.000,12.00
042564,20240727,143514,Croissant,1.0000,9.000,9.00
041691,20240710,123239,100 INTEGRAL,2.0000,17.000,34.00
041691,20240710,123239,CINNAMON ROLL,1.0000,12.000,12.00
041691,20240710,123239,broa de fuba,1.0000,15.000,15.00
041691,20240710,123239,BRIOCHE 270g,2.0000,15.000,30.00
041350,20240702,155851,PAO DA CASA,1.0000,15.000,15.00
041350,20240702,155851,PAO MULTIGRAOS,1.0000,20.000,20.00
042621,20240730,163047,PAO DA CASA,1.0000,15.000,15.00
042621,20240730,163047,PAO DA CASA,1.0000,15.000,15.00
041865,20240713,090234,PAO DA CASA,1.0000,15.000,15.00
042106,20240719,094857,PAO DA CASA,1.0000,15.000,15.00
041796,20240712,110454,PAO DA CASA,1.0000,15.000,15.00
041436,20240704,094534,Pao de Provolone,1.0000,20.000,20.00
042335,20240724,124947,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042335,20240724,124947,BRIOCHE 270g,1.0000,15.000,15.00
041942,20240716,091740,PAO DA CASA,1.0000,15.000,15.00
041942,20240716,091740,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042699,20240731,174634,PAO DA CASA,1.0000,15.000,15.00
042699,20240731,174634,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042699,20240731,174634,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041618,20240706,130458,Pao de queijo 12 UNID,1.0000,25.000,25.00
041618,20240706,130458,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041618,20240706,130458,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041618,20240706,130458,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041400,20240703,143718,PAO DA CASA,1.0000,15.000,15.00
042368,20240724,175748,BRIOCHE 270g,1.0000,15.000,15.00
042328,20240724,110444,PAO DA CASA,1.0000,15.000,15.00
042328,20240724,110444,PAO DA CASA,1.0000,15.000,15.00
042328,20240724,110444,CINNAMON ROLL,1.0000,12.000,12.00
042328,20240724,110444,CINNAMON ROLL,1.0000,12.000,12.00
041536,20240705,155414,100 INTEGRAL,1.0000,17.000,17.00
041752,20240711,131557,PAO DA CASA,1.0000,15.000,15.00
041752,20240711,131557,broa de fuba,1.0000,15.000,15.00
041752,20240711,131557,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041752,20240711,131557,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042307,20240723,174535,CINNAMON ROLL,1.0000,12.000,12.00
042307,20240723,174535,PAO MULTIGRAOS,1.0000,20.000,20.00
041389,20240703,114551,PAO DA CASA,1.0000,15.000,15.00
041389,20240703,114551,BRIOCHE 270g,1.0000,15.000,15.00
041389,20240703,114551,PAO MULTIGRAOS,1.0000,20.000,20.00
042055,20240717,180526,PAO DA CASA,1.0000,15.000,15.00
042055,20240717,180526,broa de fuba,1.0000,15.000,15.00
042541,20240727,120223,CINNAMON ROLL,1.0000,12.000,12.00
042541,20240727,120223,Croissant,1.0000,9.000,9.00
042250,20240720,150315,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042250,20240720,150315,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042250,20240720,150315,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042250,20240720,150315,Croissant,1.0000,9.000,9.00
042118,20240719,105427,100 INTEGRAL,1.0000,17.000,17.00
042416,20240725,171222,broa de fuba,1.0000,15.000,15.00
042416,20240725,171222,COOKIE GOTAS DE CHOCOLATE,5.0000,5.000,25.00
042416,20240725,171222,Pao de Provolone,1.0000,20.000,20.00
042416,20240725,171222,CINNAMON ROLL,1.0000,12.000,12.00
041444,20240704,103930,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041444,20240704,103930,CINNAMON ROLL,1.0000,12.000,12.00
041322,20240702,095636,PAO DA CASA,1.0000,15.000,15.00
041322,20240702,095636,BRIOCHE 270g,1.0000,15.000,15.00
041371,20240703,081250,PAO DA CASA,1.0000,15.000,15.00
041362,20240702,173158,PAO DA CASA,1.0000,15.000,15.00
041974,20240716,152843,PAO DA CASA,2.0000,15.000,30.00
041974,20240716,152843,BRIOCHE 270g,4.0000,15.000,60.00
041974,20240716,152843,COOKIE GOTAS DE CHOCOLATE,6.0000,5.000,30.00
041974,20240716,152843,CINNAMON ROLL,4.0000,12.000,48.00
042457,20240726,130823,Pain au Chocolat,1.0000,12.000,12.00
042457,20240726,130823,broa de fuba,1.0000,15.000,15.00
042457,20240726,130823,PAO DE GORGONZOLA,1.0000,25.000,25.00
041420,20240703,165733,100 INTEGRAL,1.0000,17.000,17.00
041638,20240706,155655,COOKIE GOTAS DE CHOCOLATE,2.0000,5.000,10.00
041638,20240706,155655,PAO DA CASA,1.0000,15.000,15.00
041638,20240706,155655,PAO DE AZEITONAS,1.0000,20.000,20.00
041638,20240706,155655,broa de fuba,1.0000,15.000,15.00
042347,20240724,153042,Brownie 180,1.0000,15.000,15.00
042347,20240724,153042,CINNAMON ROLL,1.0000,12.000,12.00
041541,20240705,165209,broa de fuba,1.0000,15.000,15.00
041541,20240705,165209,PAO DE AZEITONAS,1.0000,20.000,20.00
041725,20240711,080819,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041725,20240711,080819,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041669,20240709,154628,PAO DA CASA,1.0000,15.000,15.00
041669,20240709,154628,100 INTEGRAL,1.0000,17.000,17.00
041669,20240709,154628,CINNAMON ROLL,1.0000,12.000,12.00
042553,20240727,125213,PAO DE AZEITONAS,1.0000,20.000,20.00
042553,20240727,125213,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041461,20240704,140632,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041461,20240704,140632,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042109,20240719,100657,PAO DA CASA,1.0000,15.000,15.00
042109,20240719,100657,broa de fuba,1.0000,15.000,15.00
042366,20240724,173606,Pao de Provolone,1.0000,20.000,20.00
041412,20240703,153630,100 INTEGRAL,1.0000,17.000,17.00
042491,20240726,170451,BRIOCHE 270g,1.0000,15.000,15.00
042491,20240726,170451,Croissant,1.0000,9.000,9.00
042491,20240726,170451,Croissant,1.0000,9.000,9.00
042491,20240726,170451,Croissant,1.0000,9.000,9.00
042204,20240720,094832,CINNAMON ROLL,1.0000,12.000,12.00
042204,20240720,094832,Croissant,1.0000,9.000,9.00
042193,20240720,084713,PAO DA CASA,1.0000,15.000,15.00
042193,20240720,084713,ITALIANO,1.0000,15.000,15.00
042193,20240720,084713,broa de fuba,1.0000,15.000,15.00
042193,20240720,084713,CINNAMON ROLL,1.0000,12.000,12.00
041612,20240706,121154,PAO DE GORGONZOLA,1.0000,25.000,25.00
042224,20240720,111119,PAO DA CASA,1.0000,15.000,15.00
042224,20240720,111119,Croissant,1.0000,9.000,9.00
042224,20240720,111119,Croissant,1.0000,9.000,9.00
042224,20240720,111119,Pain au Chocolat,1.0000,12.000,12.00
042224,20240720,111119,Pain au Chocolat,1.0000,12.000,12.00
041632,20240706,151929,PAO DA CASA,1.0000,15.000,15.00
041966,20240716,142252,100 INTEGRAL,1.0000,17.000,17.00
042385,20240725,124341,PAO DA CASA,1.0000,15.000,15.00
042319,20240724,084242,Pao de Provolone,1.0000,20.000,20.00
042060,20240718,100805,PAO DA CASA,1.0000,15.000,15.00
042060,20240718,100805,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042239,20240720,131827,Brownie 180,6.0000,15.000,90.00
042239,20240720,131827,ITALIANO,1.0000,15.000,15.00
041737,20240711,111327,PAO DA CASA,1.0000,15.000,15.00
041737,20240711,111327,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041553,20240705,174958,PAO DE AZEITONAS,1.0000,20.000,20.00
041553,20240705,174958,Pain au Chocolat,1.0000,12.000,12.00
041553,20240705,174958,Pain au Chocolat,1.0000,12.000,12.00
041553,20240705,174958,Pain au Chocolat,1.0000,12.000,12.00
041553,20240705,174958,Pain au Chocolat,1.0000,12.000,12.00
041553,20240705,174958,broa de fuba,1.0000,15.000,15.00
042165,20240719,160726,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042165,20240719,160726,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042165,20240719,160726,CINNAMON ROLL,1.0000,12.000,12.00
042165,20240719,160726,Pain au Chocolat,1.0000,12.000,12.00
042141,20240719,133555,PAO DE GORGONZOLA,1.0000,25.000,25.00
042129,20240719,120428,PAO DA CASA,1.0000,15.000,15.00
041491,20240704,174346,PAO DA CASA,1.0000,15.000,15.00
041491,20240704,174346,Brownie 180,1.0000,15.000,15.00
041328,20240702,103502,PAO DA CASA,1.0000,15.000,15.00
041328,20240702,103502,BRIOCHE 270g,1.0000,15.000,15.00
041328,20240702,103502,COOKIE GOTAS DE CHOCOLATE,4.0000,5.000,20.00
041328,20240702,103502,Brownie 180,6.0000,15.000,90.00
042419,20240725,172038,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042419,20240725,172038,100 INTEGRAL,1.0000,17.000,17.00
041498,20240705,092256,100 INTEGRAL,1.0000,17.000,17.00
042505,20240727,090843,Croissant,1.0000,9.000,9.00
042505,20240727,090843,Croissant,1.0000,9.000,9.00
042505,20240727,090843,PAO DA CASA,1.0000,15.000,15.00
041775,20240711,174710,100 INTEGRAL,1.0000,17.000,17.00
041775,20240711,174710,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042463,20240726,134603,PAO DA CASA,1.0000,15.000,15.00
041902,20240713,114836,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041902,20240713,114836,Pain au Chocolat,1.0000,12.000,12.00
041902,20240713,114836,Pain au Chocolat,1.0000,12.000,12.00
041902,20240713,114836,Croissant,1.0000,9.000,9.00
041902,20240713,114836,broa de fuba,1.0000,15.000,15.00
041922,20240713,134555,PAO DA CASA,1.0000,15.000,15.00
041922,20240713,134555,PAO DA CASA,1.0000,15.000,15.00
042539,20240727,115450,PAO DA CASA,1.0000,15.000,15.00
042539,20240727,115450,PAO DA CASA,1.0000,15.000,15.00
042539,20240727,115450,Croissant,1.0000,9.000,9.00
042539,20240727,115450,Croissant,1.0000,9.000,9.00
041418,20240703,164725,PAO DA CASA,1.0000,15.000,15.00
041994,20240716,172208,100 INTEGRAL,1.0000,17.000,17.00
042000,20240716,180354,PAO DA CASA,1.0000,15.000,15.00
041646,20240709,100743,PAO DA CASA,1.0000,15.000,15.00
041646,20240709,100743,Brownie 180,1.0000,15.000,15.00
041706,20240710,150021,CINNAMON ROLL,1.0000,12.000,12.00
041706,20240710,150021,CINNAMON ROLL,1.0000,12.000,12.00
042216,20240720,104000,BRIOCHE 270g,1.0000,15.000,15.00
042216,20240720,104000,ITALIANO,1.0000,15.000,15.00
041391,20240703,122407,100 INTEGRAL,1.0000,17.000,17.00
042338,20240724,134028,Pao de Provolone,2.0000,20.000,40.00
042049,20240717,173039,100 INTEGRAL,1.0000,17.000,17.00
042150,20240719,143001,PAO DE AZEITONAS,1.0000,20.000,20.00
041767,20240711,163901,PAO DA CASA,1.0000,15.000,15.00
041767,20240711,163901,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041663,20240709,131643,PAO DA CASA,1.0000,15.000,15.00
041663,20240709,131643,PAO DA CASA,1.0000,15.000,15.00
041663,20240709,131643,BRIOCHE 270g,1.0000,15.000,15.00
041663,20240709,131643,CINNAMON ROLL,1.0000,12.000,12.00
041663,20240709,131643,broa de fuba,1.0000,15.000,15.00
041910,20240713,121522,PAO DA CASA,1.0000,15.000,15.00
041489,20240704,173435,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042404,20240725,162909,PAO DA CASA,1.0000,15.000,15.00
041368,20240702,175533,PAO DA CASA,1.0000,15.000,15.00
041357,20240702,170542,PAO MULTIGRAOS,1.0000,20.000,20.00
041357,20240702,170542,broa de fuba,1.0000,15.000,15.00
041383,20240703,111304,PAO DA CASA,1.0000,15.000,15.00
041383,20240703,111304,COOKIE GOTAS DE CHOCOLATE,2.0000,5.000,10.00
041383,20240703,111304,BRIOCHE 270g,2.0000,15.000,30.00
042297,20240723,165002,PAO DA CASA,1.0000,15.000,15.00
042424,20240725,175308,PAO DA CASA,1.0000,15.000,15.00
042424,20240725,175308,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042424,20240725,175308,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042424,20240725,175308,Brownie 180,1.0000,15.000,15.00
042424,20240725,175308,CINNAMON ROLL,1.0000,12.000,12.00
041471,20240704,151507,Pao de Provolone,1.0000,20.000,20.00
041471,20240704,151507,CINNAMON ROLL,1.0000,12.000,12.00
041471,20240704,151507,Brownie 180,1.0000,15.000,15.00
041710,20240710,160613,PAO MULTIGRAOS,1.0000,20.000,20.00
041650,20240709,110655,PAO DA CASA,1.0000,15.000,15.00
042648,20240731,112945,100 INTEGRAL,1.0000,17.000,17.00
042080,20240718,154536,PAO DA CASA,2.0000,15.000,30.00
042080,20240718,154536,100 INTEGRAL,1.0000,17.000,17.00
042080,20240718,154536,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042080,20240718,154536,PAO DE GORGONZOLA,1.0000,25.000,25.00
042660,20240731,124433,PAO MULTIGRAOS,1.0000,20.000,20.00
042654,20240731,120330,PAO DA CASA,1.0000,15.000,15.00
042654,20240731,120330,PAO DA CASA,1.0000,15.000,15.00
042654,20240731,120330,PAO DA CASA,1.0000,15.000,15.00
041758,20240711,145416,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041986,20240716,164724,PAO MULTIGRAOS,1.0000,20.000,20.00
041986,20240716,164724,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042343,20240724,150232,PAO MULTIGRAOS,1.0000,20.000,20.00
041805,20240712,122126,PAO DA CASA,1.0000,15.000,15.00
041805,20240712,122126,PAO DA CASA,1.0000,15.000,15.00
041805,20240712,122126,CINNAMON ROLL,1.0000,12.000,12.00
041805,20240712,122126,CINNAMON ROLL,1.0000,12.000,12.00
041805,20240712,122126,Pain au Chocolat,1.0000,12.000,12.00
041805,20240712,122126,Pain au Chocolat,1.0000,12.000,12.00
041805,20240712,122126,PAO DE AZEITONAS,1.0000,20.000,20.00
041577,20240706,101919,PAO DE AZEITONAS,1.0000,20.000,20.00
041577,20240706,101919,Croissant,2.0000,9.000,18.00
041577,20240706,101919,COOKIE GOTAS DE CHOCOLATE,6.0000,5.000,30.00
041931,20240713,150909,COOKIE GOTAS DE CHOCOLATE,6.0000,5.000,30.00
041931,20240713,150909,Brownie 180,2.0000,15.000,30.00
041931,20240713,150909,100 INTEGRAL,1.0000,17.000,17.00
041931,20240713,150909,PAO DE AZEITONAS,1.0000,20.000,20.00
041931,20240713,150909,PAO DE AZEITONAS,1.0000,20.000,20.00
041931,20240713,150909,Pain au Chocolat,1.0000,12.000,12.00
042184,20240719,180400,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042286,20240723,140104,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042437,20240726,100719,ITALIANO,1.0000,15.000,15.00
042576,20240727,155121,PAO DE CEBOLA,1.0000,20.000,20.00
042114,20240719,103113,CINNAMON ROLL,1.0000,12.000,12.00
042114,20240719,103113,broa de fuba,1.0000,15.000,15.00
042114,20240719,103113,Croissant,1.0000,9.000,9.00
042134,20240719,123715,PAO DE CEBOLA,1.0000,20.000,20.00
042134,20240719,123715,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042134,20240719,123715,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041897,20240713,112155,100 INTEGRAL,1.0000,17.000,17.00
041897,20240713,112155,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041897,20240713,112155,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041843,20240712,170447,PAO DE AZEITONAS,1.0000,20.000,20.00
041825,20240712,152732,PAO DA CASA,1.0000,15.000,15.00
041825,20240712,152732,PAO DE GORGONZOLA,1.0000,25.000,25.00
042487,20240726,164359,PAO DE CEBOLA,1.0000,20.000,20.00
